doc_title,sub_doc_id,sentence_num,entry_type,reg_sent,sim_sent
הסכם השתתפות חוגים ופעילויות במתנס,6,1215,1,"בברכת שנת פעילות פורה, בטוחה ומהנה\n","שנה של פעילות פורה, בטוחה ומהנה,\n"
הסכם השתתפות חוגים ופעילויות במתנס,6,1216,1,"צוות רשת המתנ""סים אילת\n","צוות המתנ""ס\n"
חצי גמר 1 אירווזיון,0,1217,6,\n,"ערב טוב,\n"
חצי גמר 1 אירווזיון,0,1218,6,\n,אנחנו צוות המכון הישראלי להנגשה קוגניטיבית.\n
חצי גמר 1 אירווזיון,0,1219,6,\n,אנחנו נלווה אתכם היום בהנגשה של שידור האירוויזיון.\n
חצי גמר 1 אירווזיון,0,1220,6,\n,ההנגשה שאנחנו נעשה הערב נקראת פישוט סימולטני.\n
חצי גמר 1 אירווזיון,0,1221,6,\n,מה זה אומר שידור בפישוט סימולטני?\n
חצי גמר 1 אירווזיון,0,1222,6,\n,"רואים את האירוויזיון עם כולם, ושומעים פישוט סימולטני.\n"
חצי גמר 1 אירווזיון,0,1223,6,\n,"פישוט סימולטני הוא הסבר של דברים שאדם אומר בשפה פשוטה וברורה, בדיוק זמן שהאדם אומר אותם.\n"
חצי גמר 1 אירווזיון,0,1224,6,\n,"לדוגמה, כאשר המנחים מדברים על הבמה באירוויזיון, הם מדברים בשפה האנגלית.\n"
חצי גמר 1 אירווזיון,0,1225,6,\n,"לפעמים, המנחים מדברים בשפה מקצועית ומסובכת.\n"
חצי גמר 1 אירווזיון,0,1226,6,\n,"לפעמים, הם מדברים מאוד מהר.\n"
חצי גמר 1 אירווזיון,0,1227,6,\n,"כשאתם שומעים אותנו בפישוט סימולטני, אתם יכולים לשמוע את הדברים שהמנחים אומרים בעברית ובשפה פשוטה.\n"
חצי גמר 1 אירווזיון,0,1228,6,\n,מה חשוב שנדע לגבי שידור בפישוט סימולטני?\n
חצי גמר 1 אירווזיון,0,1229,6,\n,חשוב שנדע שאנחנו רק שומעים את הפישוט הסימולטני.\n
חצי גמר 1 אירווזיון,0,1230,6,\n,"כל מה שאנחנו רואים על הבמה, נשאר בדיוק אותו דבר.\n"
חצי גמר 1 אירווזיון,0,1231,6,\n,ההנגשה היא רק של מה שאנחנו שומעים.\n
חצי גמר 1 אירווזיון,0,1232,6,\n,"לדוגמה, אנחנו רואים את השירים של התחרות בדיוק כמו כולם. אין הבדל.\n"
חצי גמר 1 אירווזיון,0,1233,6,\n,חשוב שנדע שלפעמים אנחנו לא נשמע פישוט סימולטני.\n
חצי גמר 1 אירווזיון,0,1234,6,\n,לפעמים אנחנו נשמע את השידור הרגיל.\n
חצי גמר 1 אירווזיון,0,1235,6,\n,"למשל, בזמן של השירים, אנחנו נשמע רק את השירים.\n"
חצי גמר 1 אירווזיון,0,1236,6,\n,אנחנו נשמע את הפישוט הסימולטני רק בחלק מהזמן. \n
חצי גמר 1 אירווזיון,0,1237,6,\n,בחלק מהזמן יכול להיות גם שקט.\n
חצי גמר 1 אירווזיון,0,1238,6,\n,השנה כולם נהנים מאירוויזיון 2019\n
חצי גמר 1 אירווזיון,0,1239,6,\n,"כי לאט ופשוט, גם זאת נגישות\n"
חצי גמר 1 אירווזיון,1,1240,6,\n,הנה מתחילה תחרות הארוויזיון. \n
חצי גמר 1 אירווזיון,1,1241,6,\n,התחרות הכי גדולה של שירים מהעולם. \n
חצי גמר 1 אירווזיון,1,1242,6,\n,השנה הארוויזיון קורה כאן בישראל. \n
חצי גמר 1 אירווזיון,1,1243,6,\n,מתחילים!\n
חצי גמר 1 אירווזיון,2,1244,6,\n,נטע הקטנה חולמת שיום אחד היא תשיר בארוויזיון. \n
חצי גמר 1 אירווזיון,2,1245,6,\n,נטע הגשימה את החלום וזכתה בארוויזיון. \n
חצי גמר 1 אירווזיון,2,1246,1,אני כל כך שמחה.\n,אני כל כך שמחה. \n
חצי גמר 1 אירווזיון,2,1247,1,תודה שבחרתם שונה.\n,תודה שבחרתם בשונה. \n
חצי גמר 1 אירווזיון,2,1248,6,\n,תודה שקיבלתם את השונה. \n
חצי גמר 1 אירווזיון,2,1249,1,הגשמתם את החלום שלה.\n,נטע הגשימה את החלום. \n
חצי גמר 1 אירווזיון,2,1250,1,היא הגשימה את שלנו.\n,בזכותה גם החלום שלנו התגשם. \n
חצי גמר 1 אירווזיון,2,1251,1,ברוכים הבאים לתל אביב.\n,ברוכים הבאים לתל-אביב\n
חצי גמר 1 אירווזיון,2,1252,6,\n,עכשו נשמע את נטע בשיר טוי שזכה בשנה שעברה בארוויזיון \n
חצי גמר 1 אירווזיון,3,1253,1,ערב טוב אירופה!\n,ערב טוב אירופה\n
חצי גמר 1 אירווזיון,3,1254,1,אני לא מאמינה שהאירוויזיון כאן בתל אביב.\n,אני לא מאמינה שהאירוויזיון פה בתל-אביב.\n
חצי גמר 1 אירווזיון,3,1255,1,הייתה לי שנה מדהימה.\n,הייתה לי שנה כל כך מדהימה.\n
חצי גמר 1 אירווזיון,3,1256,1,הייתם מדהים אלי.\n,תודה שהאמנת בי.\n
חצי גמר 1 אירווזיון,3,1257,1,ברוכים הבאים לישראל.\n,ברוכים הבאים לישראל.\n
חצי גמר 1 אירווזיון,3,1258,1,שתהיה לכם מסיבת אירוויזיון מדהימה.\n,שיהיה לכם מסיבה מדהימה באירוויזיון.\n
חצי גמר 1 אירווזיון,3,1259,5,"היום זה היה TOY, בגמר NANA BANANA.\n",\n
חצי גמר 1 אירווזיון,3,1260,1,כפארה עליכם! תרימו!\n,"כפרה עליכם, תרימו!\n"
חצי גמר 1 אירווזיון,4,1261,1,ברוכים הבאים לתחרות האירוויזיון 2019.\n,ברוכים הבאים לתחרות הארוויזיון 2019. \n
חצי גמר 1 אירווזיון,4,1262,1,"המנחים שלכם להערב: ארז טל, לוסי איוב, בר רפאלי ואסי אזר.\n","ועכשיו המנחים שלנו ארז טל, לוסי איוב, בר רפאלי, ואסי עזר.\n"
חצי גמר 1 אירווזיון,4,1263,2,"שידור חי מתל אביב, ישראל - זהו חצי הגמר הראשון בתחרות האירוויזיון 2019!\n",בשידור חי מתל-אביב. חצי הגמר הראשון של תחרות הארוויזיון 2019. \n
חצי גמר 1 אירווזיון,4,1264,6,\n,בתחרות היום קובעים איזה שירים ישתתפו בגמר בשבת.\n
חצי גמר 1 אירווזיון,4,1265,1,"שלום, ערב טוב, ערב טוב אירופה ובוקר טוב אוסטרליה!\n","שלום, ערב טוב, ערב טוב אירופה. \n"
חצי גמר 1 אירווזיון,4,1266,1,"""ברוכים הבאים"" לתל אביב.\n",ברוכים הבאים לתל-אביב. \n
חצי גמר 1 אירווזיון,4,1267,1,עברו 20 שנה ארוכות מאז שהאירוויזיון הגיע לבקר אותנו כאן בישראל.\n,"עברו הרבה שנים מאז (הפעם האחרונה) שהארוויזיון היה כאן, בישראל.\n"
חצי גמר 1 אירווזיון,4,1268,1,"ובואו נהיה כנים, ממש התגעגענו אליכם כאן!\n",האמת שממש התגעגענו לארוויזיון כאן בישראל. \n
חצי גמר 1 אירווזיון,4,1269,1,האם התגעגעתם אלינו?\n,גם אתם התגעגתם אלינו?\n
חצי גמר 1 אירווזיון,4,1270,1,"מעולה, מכיוון שכבודנו לחגוג שוב את קסם האירוויזיון כאן בישראל.\n","מצויין, כי זה ממש כבוד וחגיגה בשבילנו לארח את הארוויזיון שוב כאן בישראל.\n"
חצי גמר 1 אירווזיון,4,1271,1,בשנה שעברה קבעה פורטוגל את הרף בשמיים עם אירוויזיון בלתי נשכח.\n,בשנה שעברה הארוויזיון היה בפורטוגל והיתה הופעה ברמה מאוד גבוהה. \n
חצי גמר 1 אירווזיון,4,1272,1,"אז תודה לליסבון על המופע מעורר ההשראה שלך, Muito Obrigada!\n",תודה לפורטוגל על ההופעה שהיתה שם – תודה רבה!\n
חצי גמר 1 אירווזיון,4,1273,2,"ואקסטרא אוגראדו ליצור היפה שלנו שראיתם הרגע כאן על הבמה, נטע ברזילי - ""כפארה עליה"".\n",ותודה מיוחדת לנטע שלנו שהרגע ראיתם שרה כאן. נטע ברזילי – כפרה עליך. \n
חצי גמר 1 אירווזיון,4,1274,1,היא זכתה באירוויזיון בשנה שעברה עם השיר המדהים שלה להעצמת נשים.\n,השיר של נטע זכה בשנה שעברה בארוויזיון. \n
חצי גמר 1 אירווזיון,4,1275,6,\n,לכן השנה הארוויזיון כאן בישראל. \n
חצי גמר 1 אירווזיון,4,1276,1,אז תודה לך נטע - TODA RABA.\n,אז תודה רבה לנטע. \n
חצי גמר 1 אירווזיון,4,1277,1,את ומהלכי העוף המוזרים שלך הם הסיבה שכולנו כאן הלילה.\n,בזכותך כולנו הערב כאן בתל אביב.\n
חצי גמר 1 אירווזיון,4,1278,1,נטע תפסה את מהות התחרות שלנו: העזה לחלום.\n,נטע מבינה את הרעיון המרכזי של התחרות שלנו – כל אחד יכול לחלום!\n
חצי גמר 1 אירווזיון,4,1279,2,"אם אתם לא בטוחים מה זה אומר, יש לנו שבע עשרה זמרים מוכשרים להפליא הממתינים מאחורי הקלעים להראות לכם.\n",יש כאן איתנו המון זמרים מכל מיני ארצות. הם זמרים מאוד מוכשרים והם כבר מחכים כדי להראות לכם מה הם יכולים לעשות.\n
חצי גמר 1 אירווזיון,5,1280,4,"אך אם הם נועזים ככל שיהיו, רק עשרה מהם יעלו לגמר הגדול בשבת הקרובה. רק עשרה מתוך שבע עשרה - מי הם יהיו?\n",כל הזמרים מצויינים. אבל רק הכי טובים יעלו לתחרות הגמר הגדולה בשבת. מי יעלה לגמר?\n
חצי גמר 1 אירווזיון,5,1281,2,זה תלוי בכם להחליט - יחד עם חבר השופטים המקצועיים מכל ארבעים ואחת המדינות - על ידי הצבעה לשירים האהובים עליכם.\n,אתם מחליטים מי יעלה לגמר בשבת. אתם יחד עם שופטים מכל המדינות. כולם בוחרים איזה שירים הכי אוהבים.\n
חצי גמר 1 אירווזיון,5,1282,1,אלה שבע-עשרה המדינות שמתמודדות בחצי גמר הערב.\n,יש הרבה מדינות שמשתתפות בתחרות חצי גמר הערב.\n
חצי גמר 1 אירווזיון,5,1283,5,והנה מגיע החלק בצרפתית.\n,\n
